eventId,eventName,year,month,day,personId,personName,personCountry,personContinent,competitionId,best,average,recordValue,recordType,recordDescription,recordYear
333oh,3x3x3 One-Handed,2008,11,2,2007FUBO01,Fubo Wang (王富博),China,Asia,BeijingFallOpen2008,20.84,24.98,20.84,NR Single,China Record,2008
333oh,3x3x3 One-Handed,2008,4,11,2006JACQ01,Thibaut Jacquinot,France,Europe,France2008,15.84,21.71,15.84,NR Single,France Record,2008
333oh,3x3x3 One-Handed,2009,11,14,2009LIAN03,Chester Lian,Malaysia,Asia,MITFall2009,19.81,24.36,19.81,NR Single,Malaysia Record,2009
333oh,3x3x3 One-Handed,2009,12,20,2008RENY01,Yi Ren (任逸),China,Asia,BeijingWinter2009,15.97,22.07,15.97,NR Single,China Record,2009
333oh,3x3x3 One-Handed,2008,4,11,2006JACQ01,Thibaut Jacquinot,France,Europe,France2008,15.84,21.71,15.84,NR Single,France Record,2009
333oh,3x3x3 One-Handed,2010,8,6,2009LIAN03,Chester Lian,Malaysia,Asia,USNationals2010,14.47,21.59,14.47,NR Single,Malaysia Record,2010
333oh,3x3x3 One-Handed,2010,8,1,2008JIAO01,Xiaofeng Jiao (焦晓峰),China,Asia,ChangChun2010,14.38,23.6,14.38,NR Single,China Record,2010
333oh,3x3x3 One-Handed,2010,12,25,2008HANK01,Kanneti Sae Han (คันธ์เนตี แซ่ห่าน),France,Europe,PuyDeDomeOpen2010,13.84,17.75,13.84,NR Single,France Record,2010
333oh,3x3x3 One-Handed,2010,8,6,2009LIAN03,Chester Lian,Malaysia,Asia,USNationals2010,14.47,21.59,14.47,NR Single,Malaysia Record,2011
333oh,3x3x3 One-Handed,2011,8,27,2008SUNZ01,Zhouheng Sun (孙舟横),China,Asia,ShanghaiMeatballFall2011,12.19,19.5,12.19,NR Single,China Record,2011
333oh,3x3x3 One-Handed,2011,10,14,2008HANK01,Kanneti Sae Han (คันธ์เนตี แซ่ห่าน),France,Europe,WC2011,13.06,17.13,13.06,NR Single,France Record,2011
333oh,3x3x3 One-Handed,2012,9,2,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,JohorOpen2012,14.41,18.84,14.41,NR Single,Malaysia Record,2012
333oh,3x3x3 One-Handed,2012,11,10,2010CHEN20,Lin Chen (陈霖),China,Asia,SuzhouOpen2012,10.81,15.37,10.81,NR Single,China Record,2012
333oh,3x3x3 One-Handed,2012,6,30,2008PIAU01,Anton Piau,France,Europe,LaMontagneOpen2012,12.61,23.79,12.61,NR Single,France Record,2012
333oh,3x3x3 One-Handed,2013,9,29,2009XIAT02,Jonathan Tan Wei Xiat,Malaysia,Asia,Waterloo2013,13.25,18.29,13.25,NR Single,Malaysia Record,2013
333oh,3x3x3 One-Handed,2012,11,10,2010CHEN20,Lin Chen (陈霖),China,Asia,SuzhouOpen2012,10.81,15.37,10.81,NR Single,China Record,2013
333oh,3x3x3 One-Handed,2012,6,30,2008PIAU01,Anton Piau,France,Europe,LaMontagneOpen2012,12.61,23.79,12.61,NR Single,France Record,2013
333oh,3x3x3 One-Handed,2013,9,29,2009XIAT02,Jonathan Tan Wei Xiat,Malaysia,Asia,Waterloo2013,13.25,18.29,13.25,NR Single,Malaysia Record,2014
333oh,3x3x3 One-Handed,2014,10,5,2011LINA01,Anson Lin,China,Asia,HamiltonSpring2014,10.46,13.85,10.46,NR Single,China Record,2014
333oh,3x3x3 One-Handed,2012,6,30,2008PIAU01,Anton Piau,France,Europe,LaMontagneOpen2012,12.61,23.79,12.61,NR Single,France Record,2014
333oh,3x3x3 One-Handed,2013,9,29,2009XIAT02,Jonathan Tan Wei Xiat,Malaysia,Asia,Waterloo2013,13.25,18.29,13.25,NR Single,Malaysia Record,2015
333oh,3x3x3 One-Handed,2015,5,2,2014YANG11,Haixin Yang (杨海鑫),China,Asia,ChengduOpen2015,8.27,16.59,8.27,NR Single,China Record,2015
333oh,3x3x3 One-Handed,2015,7,4,2013COLI02,Victor Colin,France,Europe,LyonMegaminxOpen2015,12.15,16.17,12.15,NR Single,France Record,2015
333oh,3x3x3 One-Handed,2013,9,29,2009XIAT02,Jonathan Tan Wei Xiat,Malaysia,Asia,Waterloo2013,13.25,18.29,13.25,NR Single,Malaysia Record,2016
333oh,3x3x3 One-Handed,2015,5,2,2014YANG11,Haixin Yang (杨海鑫),China,Asia,ChengduOpen2015,8.27,16.59,8.27,NR Single,China Record,2016
333oh,3x3x3 One-Handed,2016,12,3,2013COLI02,Victor Colin,France,Europe,NancyOpen2016,9.59,14.26,9.59,NR Single,France Record,2016
333oh,3x3x3 One-Handed,2017,10,27,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,UKChampionship2017,11.65,16.64,11.65,NR Single,Malaysia Record,2017
333oh,3x3x3 One-Handed,2015,5,2,2014YANG11,Haixin Yang (杨海鑫),China,Asia,ChengduOpen2015,8.27,16.59,8.27,NR Single,China Record,2017
333oh,3x3x3 One-Handed,2016,12,3,2013COLI02,Victor Colin,France,Europe,NancyOpen2016,9.59,14.26,9.59,NR Single,France Record,2017
333oh,3x3x3 One-Handed,2018,10,6,2017YANG59,Tee Kai Yang,Malaysia,Asia,SabahCubeOpen2018,10.01,13.29,10.01,NR Single,Malaysia Record,2018
333oh,3x3x3 One-Handed,2015,5,2,2014YANG11,Haixin Yang (杨海鑫),China,Asia,ChengduOpen2015,8.27,16.59,8.27,NR Single,China Record,2018
333oh,3x3x3 One-Handed,2018,4,28,2014SEBA01,Juliette Sébastien,France,Europe,ElsassOpen2018,8.38,12.91,8.38,NR Single,France Record,2018
333oh,3x3x3 One-Handed,2019,11,22,2017YANG59,Tee Kai Yang,Malaysia,Asia,MalaysiaCubeChampionship2019,7.87,11.65,7.87,NR Single,Malaysia Record,2019
333oh,3x3x3 One-Handed,2019,11,9,2010CHEN20,Lin Chen (陈霖),China,Asia,HangzhouAutumn2019,7.66,12.54,7.66,NR Single,China Record,2019
333oh,3x3x3 One-Handed,2019,8,10,2014SEBA01,Juliette Sébastien,France,Europe,SensOpen2019,8.3,11.09,8.3,NR Single,France Record,2019
333oh,3x3x3 One-Handed,2019,11,22,2017YANG59,Tee Kai Yang,Malaysia,Asia,MalaysiaCubeChampionship2019,7.87,11.65,7.87,NR Single,Malaysia Record,2020
333oh,3x3x3 One-Handed,2019,11,9,2010CHEN20,Lin Chen (陈霖),China,Asia,HangzhouAutumn2019,7.66,12.54,7.66,NR Single,China Record,2020
333oh,3x3x3 One-Handed,2019,8,10,2014SEBA01,Juliette Sébastien,France,Europe,SensOpen2019,8.3,11.09,8.3,NR Single,France Record,2020
333oh,3x3x3 One-Handed,2019,11,22,2017YANG59,Tee Kai Yang,Malaysia,Asia,MalaysiaCubeChampionship2019,7.87,11.65,7.87,NR Single,Malaysia Record,2021
333oh,3x3x3 One-Handed,2021,6,5,2017XURU04,Ruihang Xu (许瑞航),China,Asia,WuhanOpen2021,6.9,11.49,6.9,NR Single,China Record,2021
333oh,3x3x3 One-Handed,2021,10,16,2014SEBA01,Juliette Sébastien,France,Europe,RheinNeckarOpenA2021,8.2,10.87,8.2,NR Single,France Record,2021
333oh,3x3x3 One-Handed,2019,11,22,2017YANG59,Tee Kai Yang,Malaysia,Asia,MalaysiaCubeChampionship2019,7.87,11.65,7.87,NR Single,Malaysia Record,2022
333oh,3x3x3 One-Handed,2021,6,5,2017XURU04,Ruihang Xu (许瑞航),China,Asia,WuhanOpen2021,6.9,11.49,6.9,NR Single,China Record,2022
333oh,3x3x3 One-Handed,2022,9,10,2014SEBA01,Juliette Sébastien,France,Europe,BarbyCube2022,7.93,11.3,7.93,NR Single,France Record,2022
333oh,3x3x3 One-Handed,2019,11,22,2017YANG59,Tee Kai Yang,Malaysia,Asia,MalaysiaCubeChampionship2019,7.87,11.65,7.87,NR Single,Malaysia Record,2023
333oh,3x3x3 One-Handed,2021,6,5,2017XURU04,Ruihang Xu (许瑞航),China,Asia,WuhanOpen2021,6.9,11.49,6.9,NR Single,China Record,2023
333oh,3x3x3 One-Handed,2023,6,24,2014SEBA01,Juliette Sébastien,France,Europe,StevenageJune2023,6.92,9.8,6.92,NR Single,France Record,2023
333oh,3x3x3 One-Handed,2019,11,22,2017YANG59,Tee Kai Yang,Malaysia,Asia,MalaysiaCubeChampionship2019,7.87,11.65,7.87,NR Single,Malaysia Record,2024
333oh,3x3x3 One-Handed,2021,6,5,2017XURU04,Ruihang Xu (许瑞航),China,Asia,WuhanOpen2021,6.9,11.49,6.9,NR Single,China Record,2024
333oh,3x3x3 One-Handed,2023,6,24,2014SEBA01,Juliette Sébastien,France,Europe,StevenageJune2023,6.92,9.8,6.92,NR Single,France Record,2024
333oh,3x3x3 One-Handed,2008,11,15,2006TEMM01,Rama Temmink,Netherlands,Europe,Netherlands2008,16.19,18.29,18.29,WR Average,World Record,2008
333oh,3x3x3 One-Handed,2009,10,9,2006TABU02,Yumu Tabuchi (田渕雄夢),Japan,Asia,WC2009,15.55,16.9,16.9,WR Average,World Record,2009
333oh,3x3x3 One-Handed,2010,9,4,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,AustralianNationals2010,14.31,14.76,14.76,WR Average,World Record,2010
333oh,3x3x3 One-Handed,2011,10,14,2009PLES01,Michał Pleskowicz,Poland,Europe,WC2011,12.34,13.57,13.57,WR Average,World Record,2011
333oh,3x3x3 One-Handed,2012,4,21,2009PLES01,Michał Pleskowicz,Poland,Europe,CubingSpringGrudziadz2012,10.77,12.67,12.67,WR Average,World Record,2012
333oh,3x3x3 One-Handed,2012,4,21,2009PLES01,Michał Pleskowicz,Poland,Europe,CubingSpringGrudziadz2012,10.77,12.67,12.67,WR Average,World Record,2013
333oh,3x3x3 One-Handed,2014,12,14,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,Niddrie2014,11.16,11.72,11.72,WR Average,World Record,2014
333oh,3x3x3 One-Handed,2015,4,25,2010CANT02,Antoine Cantin,Canada,North America,TorontoOpenSpring2015,10.07,10.87,10.87,WR Average,World Record,2015
333oh,3x3x3 One-Handed,2016,12,10,2012PARK03,Max Park,United States,North America,2FTISanDiego2016,9.42,10.59,10.59,WR Average,World Record,2016
333oh,3x3x3 One-Handed,2017,10,14,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,MalaysiaCubeOpen2017,9.01,10.21,10.21,WR Average,World Record,2017
333oh,3x3x3 One-Handed,2018,9,15,2012PARK03,Max Park,United States,North America,BerkeleySummer2018,8.69,9.42,9.42,WR Average,World Record,2018
333oh,3x3x3 One-Handed,2018,9,15,2012PARK03,Max Park,United States,North America,BerkeleySummer2018,8.69,9.42,9.42,WR Average,World Record,2019
333oh,3x3x3 One-Handed,2018,9,15,2012PARK03,Max Park,United States,North America,BerkeleySummer2018,8.69,9.42,9.42,WR Average,World Record,2020
333oh,3x3x3 One-Handed,2021,11,6,2012PARK03,Max Park,United States,North America,Missoula2021,7.91,9.34,9.34,WR Average,World Record,2021
333oh,3x3x3 One-Handed,2022,4,30,2012PONC02,Patrick Ponce,United States,North America,StevenageSpring2022,7.77,8.65,8.65,WR Average,World Record,2022
333oh,3x3x3 One-Handed,2023,12,3,2012PARK03,Max Park,United States,North America,NubOpenMissionViejo2023,7.19,8.62,8.62,WR Average,World Record,2023
333oh,3x3x3 One-Handed,2024,5,25,2017VILL41,Sean Patrick Villanueva,Philippines,Asia,QuezonCityOpenII2024,6.6,8.09,8.09,WR Average,World Record,2024
333oh,3x3x3 One-Handed,2008,9,20,2006SEUN02,SeungWoon Lee (이승운),Republic of Korea,Asia,Seoul2008,14.34,21.96,14.34,WR Single,World Record,2008
333oh,3x3x3 One-Handed,2009,9,5,2004KRIG01,Gunnar Krig,Sweden,Europe,SwedishOpen2009,13.8,26.15,13.8,WR Single,World Record,2009
333oh,3x3x3 One-Handed,2010,8,28,2007ALEX01,Piotr Alexandrowicz,Poland,Europe,PolishNationals2010,11.19,20.72,11.19,WR Single,World Record,2010
333oh,3x3x3 One-Handed,2011,12,17,2009PLES01,Michał Pleskowicz,Poland,Europe,KociewieOpen2011,9.53,14.18,9.53,WR Single,World Record,2011
333oh,3x3x3 One-Handed,2012,12,8,2009CONT01,Giovanni Contardi,Italy,Europe,ItalianChampionship2012,9.43,19.08,9.43,WR Single,World Record,2012
333oh,3x3x3 One-Handed,2013,11,16,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,MelbourneCubeDay2013,9.05,15.11,9.05,WR Single,World Record,2013
333oh,3x3x3 One-Handed,2014,11,22,2010CANT02,Antoine Cantin,Canada,North America,TorontoOpenFall2014,8.75,13.24,8.75,WR Single,World Record,2014
333oh,3x3x3 One-Handed,2015,5,9,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,CanberraAutumn2015,6.88,13.92,6.88,WR Single,World Record,2015
333oh,3x3x3 One-Handed,2015,5,9,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,CanberraAutumn2015,6.88,13.92,6.88,WR Single,World Record,2016
333oh,3x3x3 One-Handed,2015,5,9,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,CanberraAutumn2015,6.88,13.92,6.88,WR Single,World Record,2017
333oh,3x3x3 One-Handed,2015,5,9,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,CanberraAutumn2015,6.88,13.92,6.88,WR Single,World Record,2018
333oh,3x3x3 One-Handed,2019,10,12,2012PARK03,Max Park,United States,North America,BayAreaSpeedcubin202019,6.82,10.68,6.82,WR Single,World Record,2019
333oh,3x3x3 One-Handed,2019,10,12,2012PARK03,Max Park,United States,North America,BayAreaSpeedcubin202019,6.82,10.68,6.82,WR Single,World Record,2020
333oh,3x3x3 One-Handed,2019,10,12,2012PARK03,Max Park,United States,North America,BayAreaSpeedcubin202019,6.82,10.68,6.82,WR Single,World Record,2021
333oh,3x3x3 One-Handed,2022,8,27,2012PARK03,Max Park,United States,North America,MarshallMiddleSlice2022,6.2,8.76,6.2,WR Single,World Record,2022
333oh,3x3x3 One-Handed,2022,8,27,2012PARK03,Max Park,United States,North America,MarshallMiddleSlice2022,6.2,8.76,6.2,WR Single,World Record,2023
333oh,3x3x3 One-Handed,2024,6,30,2017VILL41,Sean Patrick Villanueva,Philippines,Asia,ClockedinQuezonCity2024,6.05,9.52,6.05,WR Single,World Record,2024
444,4x4x4 Cube,2008,10,1,2008ZHAN06,Haixu Zhang (张海旭),China,Asia,GuangdongOpen2008,61.36,72.53,72.53,NR Average,China Record,2008
444,4x4x4 Cube,2008,5,31,2004PONS01,Jean Pons,France,Europe,NantesOpen2008,55.09,64.96,64.96,NR Average,France Record,2008
444,4x4x4 Cube,2009,8,30,2009AZRA01,Mohamad Azraei,Malaysia,Asia,IndonesianOpen2009,55.38,60.51,60.51,NR Average,Malaysia Record,2009
